Acid_Halide,Alcohol,Ester,Halide_energy,Alcohol_energy,Ester_energy,Energy_difference,HX_energy
O=C(Br)c1ccccc1Br,CCC=C(F)CO,CCC=C(F)COC(=O)c1ccccc1Br,-795.704802808323,-654.712786004951,-1326.36094921402,-0.808781491716843,-124.865421090968
O=C(Br)c1ccccc1Br,C#CC(CO)OC,C#CC(COC(=O)c1ccccc1Br)OC,-795.480417681912,-620.936400064726,-1292.66950597615,-1.11810932047713,-124.865421090968
O=C(Br)c1ccccc1Br,OC[C@H]1CC12CC2,O=C(OC[C@H]1CC12CC2)c1ccccc1Br,-795.704793104439,-597.267634500429,-1268.91136094279,-0.804354428886498,-124.865421090968
O=C(Br)c1ccccc1Br,C=NC(C#N)CO,C=NC(C#N)COC(=O)c1ccccc1Br,-795.704812112336,-583.552026492626,-1255.18539092878,-0.793973414782684,-124.865421090968
O=C(Br)c1ccccc1Br,COC(CO)OC,COC(COC(=O)c1ccccc1Br)OC,-795.704799887479,-703.090321512641,-1374.7739350253,-0.844234716144754,-124.865421090968
O=C(Br)c1ccccc1Br,CC(=CC#N)CO,CC(=CC#N)COC(=O)c1ccccc1Br,-795.480405058054,-576.613777250374,-1248.36499464417,-1.13623342671197,-124.865421090968
O=C(Br)c1ccccc1Br,COC1(CO)CC1,COC1(COC(=O)c2ccccc2Br)CC1,-795.704814657554,-650.27970860356,-1321.85226282624,-0.733160656093276,-124.865421090968
O=C(Br)c1ccccc1Br,C[C@H]1C[C@@H]1CCO,C[C@H]1C[C@@H]1CCOC(=O)c1ccccc1Br,-795.704814737692,-626.013161564289,-1297.71338511166,-0.860829900647175,-124.865421090968
O=C(Br)c1ccccc1Br,[C-]#[N+]CCCO,[C-]#[N+]CCCOC(=O)c1ccccc1Br,-795.480430026663,-518.013627900279,-1189.72700729396,-1.098370457988,-124.865421090968
O=C(Br)c1ccccc1Br,OCF,O=C(OCF)c1ccccc1Br,-795.480418666611,-338.792667527762,-1010.40631278735,-0.998647683941954,-124.865421090968
O=C(Br)c1ccccc1Br,OCCC1CCO1,O=C(OCCC1CCO1)c1ccccc1Br,-795.704811488896,-650.486895599671,-1322.200803751,-0.87451775340169,-124.865421090968
O=C(Br)c1ccccc1Br,C=C1CC1CCO,C=C1CC1CCOC(=O)c1ccccc1Br,-795.704805411801,-596.964617367077,-1268.57383456776,-0.769832879848053,-124.865421090968
O=C(Br)c1ccccc1Br,CCCCCO,CCCCCOC(=O)c1ccccc1Br,-795.70479117994,-568.303507785565,-1240.00233205589,-0.859454181349363,-124.865421090968
O=C(Br)c1ccccc1Br,OCC1COCO1,O=C(OCC1COCO1)c1ccccc1Br,-795.480425127359,-675.671749002554,-1347.34560668343,-1.05885364448812,-124.865421090968
O=C(Br)c1ccccc1Br,CC=C[C@H](C)CO,CC=C[C@H](C)COC(=O)c1ccccc1Br,-795.480399521351,-625.814254159518,-1297.43638729193,-1.00715470203154,-124.865421090968
O=C(Br)c1ccccc1Br,C=C(C#N)CCO,C=C(C#N)CCOC(=O)c1ccccc1Br,-795.480417652769,-576.426970443685,-1248.07995248926,-1.03798548377036,-124.865421090968
O=C(Br)c1ccccc1Br,CCO,CCOC(=O)c1ccccc1Br,-795.480418513928,-310.055885044743,-981.749143846295,-1.07826137859247,-124.865421090968
O=C(Br)c1ccccc1Br,CN(CO)N=O,CN(COC(=O)c1ccccc1Br)N=O,-795.48042689297,-577.802090730914,-1249.26530342065,-0.848206887732829,-124.865421090968
O=C(Br)c1ccccc1Br,CC(CO)=NO,CC(COC(=O)c1ccccc1Br)=NO,-795.480422104309,-570.835027542537,-1242.49421859283,-1.04419003695304,-124.865421090968
O=C(Br)c1ccccc1Br,CC=C=NCCO,CC=C=NCCOC(=O)c1ccccc1Br,-795.480425135876,-604.648886916037,-1276.34576035871,-1.08186939776904,-124.865421090968
O=C(Br)c1ccccc1Br,C=C(C)C=CCO,C=C(C)C=CCOC(=O)c1ccccc1Br,-795.48043087291,-597.107182921908,-1268.90300455155,-1.18081184769659,-124.865421090968
O=C(Br)c1ccccc1Br,OCC=CC1CC1,O=C(OCC=CC1CC1)c1ccccc1Br,-795.480419976268,-597.179783487511,-1268.89078593686,-1.09600356405345,-124.865421090968
O=C(Br)c1ccccc1Br,C=C=CC#CCO,C=C=CC#CCOC(=O)c1ccccc1Br,-795.480412679559,-539.346843606804,-1211.02055626053,-1.05872106513741,-124.865421090968
O=C(Br)c1ccccc1Br,C/C=C/C=C/CO,C/C=C/C=C/COC(=O)c1ccccc1Br,-795.480423962303,-597.329060178956,-1269.02546055767,-1.08139750737492,-124.865421090968
O=C(Br)c1ccccc1Br,C#CC(O)c1ccccc1,C#CC(OC(=O)c1ccccc1Br)c1ccccc1,-795.480416242538,-743.255320369319,-1414.95553164013,-1.0852161192424,-124.865421090968
O=C(Br)c1ccccc1Br,Cc1ccc(C)c(CO)c1,Cc1ccc(C)c(COC(=O)c2ccccc2Br)c1,-795.480420429801,-801.301227562643,-1473.02363875,-1.10741184852425,-124.865421090968
O=C(Br)c1ccccc1Br,Cc1ccccc1[C@@H](C)O,Cc1ccccc1[C@@H](C)OC(=O)c1ccccc1Br,-795.704808802777,-801.220943500865,-1472.88789556466,-0.827564351989352,-124.865421090968
O=C(Br)c1ccccc1Br,C#C[C@@H](O)c1ccccc1,C#C[C@@H](OC(=O)c1ccccc1Br)c1ccccc1,-795.480405223608,-743.327968890061,-1414.99527494679,-1.05232192408376,-124.865421090968
O=C(Br)c1ccccc1Br,Cc1cccc(CO)c1,Cc1cccc(COC(=O)c2ccccc2Br)c1,-795.480425450903,-715.028229401442,-1386.72723048836,-1.08399672698245,-124.865421090968
O=C(Br)c1ccccc1Br,C=CC(O)c1ccccc1,C=CC(OC(=O)c1ccccc1Br)c1ccccc1,-795.480405859321,-772.228290416988,-1443.9915326538,-1.14825746846176,-124.865421090968
O=C(Br)c1ccccc1Br,OC1Cc2cccc(F)c21,O=C(OC1Cc2cccc(F)c21)c1ccccc1Br,-795.48042382143,-801.44857684071,-1473.13870869888,-1.07512912770613,-124.865421090968
O=C(Br)c1ccccc1Br,Cc1cccc([C@H](C)O)c1,Cc1cccc([C@H](C)OC(=O)c2ccccc2Br)c1,-795.704813628392,-801.248590615317,-1472.89780141949,-0.809818266753908,-124.865421090968
O=C(Br)c1ccccc1Br,CC1(O)Cc2ccccc21,CC1(OC(=O)c2ccccc2Br)Cc2ccccc21,-795.480406211872,-772.715998382725,-1444.43018765548,-1.09920415185076,-124.865421090968
O=C(Br)c1ccccc1Br,N#Cc1cccc(CO)c1,N#Cc1cccc(COC(=O)c2ccccc2Br)c1,-795.704807212107,-751.66401307508,-1423.43261656834,-0.929217372120036,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC1=C(C)C1CO,CC1=C(C)C1COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.3424835421,-596.474407832233,-1686.85690193997,-0.905431656603554,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,COC[C@@H](C)CO,COC[C@@H](C)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34250141574,-678.702250472333,-1768.90565792418,-0.726327127069311,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C/C=C/[C@@H](C)CO,C/C=C/[C@@H](C)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.22833437711,-625.828587563203,-1716.07833473152,-0.886833882172112,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,N#CC12CC1(CO)C2,N#CC12CC1(COC(=O)c1ccc(Oc3ccccc3)cc1)C2,-1214.3734302389,-633.63304467127,-1723.92980063538,-0.788746816177607,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,NN1CC(CO)C1,NN1CC(COC(=O)c2ccc(Oc3ccccc3)cc2)C1,-1214.37361056794,-639.753143608505,-1730.01600444851,-0.754671363031733,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC(=O)CCO,CC(=O)CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37471265423,-564.675400194332,-1655.01700091687,-0.832309159278281,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=CC(=C)CO,C=CC(=C)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34367929571,-510.862069870462,-1601.20311569606,-0.862787620856992,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=CC(F)CCO,C=CC(F)CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34371265196,-654.515571647111,-1744.75007179914,-0.756208591044199,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OCC1CO1,O=C(OCC1CO1)c1ccc(Oc2ccccc2)cc1,-1214.37473441565,-478.168392339875,-1568.39849544894,-0.720789784382774,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC1O[C@@H]1CO,CC1O[C@@H]1COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.01672318642,-564.385237608478,-1654.68207291441,-1.14553321048909,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=CC[C@H](C)CO,C=CC[C@H](C)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34380688577,-625.644122765243,-1715.92618686656,-0.803678306520808,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C[C@]1(CCO)CO1,C[C@]1(CCOC(=O)c2ccc(Oc3ccccc3)cc2)CO1,-1214.22857781755,-650.549067573237,-1740.8201027614,-0.907878461573631,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,O=CC(Cl)CO,O=CC(Cl)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37335728035,-588.147376291356,-1678.43235025612,-0.777037775378687,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC[C@@H]1O[C@@H]1CO,CC[C@@H]1O[C@@H]1COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34252726086,-650.512529118244,-1740.77244037757,-0.782805089434959,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC1=C(CO)CC1,CC1=C(COC(=O)c2ccc(Oc3ccccc3)cc2)CC1,-1214.34231114804,-597.484163377195,-1687.78850326983,-0.827449835564678,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC=C=CC#CCO,CC=C=CC#CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.2282933694,-625.458192630072,-1715.7701664341,-0.949101525601748,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OCCN1CC1,O=C(OCCN1CC1)c1ccc(Oc2ccccc2)cc1,-1214.22828681355,-546.959055602362,-1637.21664871028,-0.894727385338527,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,O=CCOCCO,O=CCOCCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34386054207,-674.722410294207,-1764.90859869239,-0.707748947076041,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=CC(C=C)CO,C=CC(C=C)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34377869078,-596.762569263967,-1687.10537805153,-0.864451187748557,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CN(C)CCCO,CN(C)CCCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.22865679401,-661.527967939916,-1751.7471795004,-0.855975857442175,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C[C@H](Cl)CO,C[C@H](Cl)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.01715069159,-506.192229024007,-1596.37615996572,-1.03220134109648,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C#CC#CC=CCO,C#CC#CC=CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.3425121095,-596.988651888633,-1687.25265579244,-0.78691288527483,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC1(C)O[C@@H]1CO,CC1(C)O[C@@H]1COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.01738406536,-650.675748324021,-1740.84884089719,-1.0211295987726,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C[S@](=O)CCO,C[S@](=O)CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.3733406273,-594.377509993993,-1684.54133804977,-0.655908519440089,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OCC(F)F,O=C(OCC(F)F)c1ccc(Oc2ccccc2)cc1,-1214.37483379037,-539.96601101588,-1630.10470124142,-0.629277526138097,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CCC1(CO)CO1,CCC1(COC(=O)c2ccc(Oc3ccccc3)cc2)CO1,-1214.34378318654,-650.47875672351,-1740.7350542968,-0.777935477717591,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CSCCO,CSCCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37299413103,-484.156223426209,-1574.3154516223,-0.651655156030756,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C[N+](C)([O-])CCO,C[N+](C)([O-])CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.2281791015,-684.264209354885,-1774.25767298487,-0.630705619460812,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC=COCCO,CC=COCCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.22865508938,-650.220802652961,-1740.49478880605,-0.910752154671698,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C[C@H](F)CO,C[C@H](F)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34386988927,-511.120699487121,-1601.35048612935,-0.751337843931111,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C#C/C(=C\C)CO,C#C/C(=C\C)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34248120004,-568.329636886055,-1658.58923295751,-0.78253596238568,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC(CO)CCl,CC(CCl)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34254764342,-592.320044796885,-1682.17597466016,-0.378803310824281,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CO[C@H]1C[C@@H]1CO,CO[C@H]1C[C@@H]1COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34273479014,-650.231705771389,-1740.45614345088,-0.74712398031609,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CN(C)N=CCO,CN(C)N=CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.01714696755,-640.151437314833,-1730.46262318641,-1.15945999500055,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OC[C@@H]1C[C@H]1Cl,O=C(OC[C@@H]1C[C@H]1Cl)c1ccc(Oc2ccccc2)cc1,-1214.01709544837,-563.753584875975,-1653.97301351589,-1.06775428251248,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC(=O)C#CCO,CC(=O)C#CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37358744669,-593.361915029039,-1683.55370228068,-0.683620895914999,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CCC=C(F)CO,CCC=C(F)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.22855818053,-654.712827854313,-1744.9077661321,-0.831801188229235,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C#CC(CO)OC,C#CC(COC(=O)c1ccc(Oc2ccccc2)cc1)OC,-1214.34230915311,-620.865530354198,-1711.20488310843,-0.862464692082966,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OC[C@H]1CC12CC2,O=C(OC[C@H]1CC12CC2)c1ccc(Oc2ccccc2)cc1,-1214.34374043684,-597.248464192068,-1687.49712840153,-0.770344863599305,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=NC(C#N)CO,C=NC(C#N)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37482387478,-583.4959310474,-1673.73743803829,-0.732104207078876,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,COC(CO)OC,COC(COC(=O)c1ccc(Oc2ccccc2)cc1)OC,-1214.37362018815,-703.156072974722,-1793.36444686991,-0.700174798003971,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC(=CC#N)CO,CC(=CC#N)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37480660006,-576.590834601197,-1666.8677337565,-0.767513646215619,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,COC1(CO)CC1,COC1(COC(=O)c2ccc(Oc3ccccc3)cc2)CC1,-1214.37483229018,-650.187730869193,-1740.50496750808,-0.807825439676179,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C[C@H]1C[C@@H]1CCO,C[C@H]1C[C@@H]1CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37472091444,-626.015528533056,-1716.16909568851,-0.644267331978952,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,[C-]#[N+]CCCO,[C-]#[N+]CCCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34378957357,-518.007227095194,-1607.89389941571,-0.408303837907241,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OCF,O=C(OCF)c1ccc(Oc2ccccc2)cc1,-1214.37468400223,-339.053403099216,-1428.95277525358,-0.390109243101051,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OCCC1CCO1,O=C(OCCC1CCO1)c1ccc(Oc2ccccc2)cc1,-1214.37482563264,-650.483240055732,-1740.68765434844,-0.695009751038995,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=C1CC1CCO,C=C1CC1CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.34227123272,-596.883215670338,-1687.17102429576,-0.810958483665743,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CCCCCO,CCCCCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37347752739,-568.243701388793,-1658.58090081595,-0.829142990743833,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OCC1COCO1,O=C(OCC1COCO1)c1ccc(Oc2ccccc2)cc1,-1214.37485667701,-675.671921171851,-1765.91140746455,-0.730050706663022,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC=C[C@H](C)CO,CC=C[C@H](C)COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37486107804,-625.885497060587,-1716.07883713201,-0.683900084351834,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=C(C#N)CCO,C=C(C#N)CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37465376313,-576.444865499139,-1666.73850239087,-0.78440421957005,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CCO,CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.22817796564,-310.055853530977,-1400.26822315809,-0.849612752444059,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CN(CO)N=O,CN(COC(=O)c1ccc(Oc2ccccc2)cc1)N=O,-1214.37478426835,-577.715294557701,-1667.90443383471,-0.679776099634253,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC(CO)=NO,CC(COC(=O)c1ccc(Oc2ccccc2)cc1)=NO,-1214.34381044423,-570.670640524306,-1660.94320560728,-0.794175729711085,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC=C=NCCO,CC=C=NCCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.01705094083,-604.627574847141,-1694.81641955012,-1.03721485311377,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=C(C)C=CCO,C=C(C)C=CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37334782599,-597.200622476984,-1687.35770133782,-0.649152125806808,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OCC=CC1CC1,O=C(OCC=CC1CC1)c1ccc(Oc2ccccc2)cc1,-1214.34240258878,-597.236108400261,-1687.48366513692,-0.770575238840664,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=C=CC#CCO,C=C=CC#CCOC(=O)c1ccc(Oc2ccccc2)cc1,-1214.37488412618,-539.346819388251,-1629.5410026593,-0.684720235835883,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C/C=C/C=C/CO,C/C=C/C=C/COC(=O)c1ccc(Oc2ccccc2)cc1,-1214.22856807585,-597.316269210892,-1687.53627798937,-0.85686179359864,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C#CC(O)c1ccccc1,C#CC(OC(=O)c1ccc(Oc2ccccc2)cc1)c1ccccc1,-1214.37496459537,-743.327333282421,-1833.52953777026,-0.692660983433441,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,Cc1ccc(C)c(CO)c1,Cc1ccc(C)c(COC(=O)c2ccc(Oc3ccccc3)cc2)c1,-1214.22880767948,-801.301166016581,-1891.54639867892,-0.881846073824448,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,Cc1ccccc1[C@@H](C)O,Cc1ccccc1[C@@H](C)OC(=O)c1ccc(Oc2ccccc2)cc1,-1214.14096958438,-801.121308963209,-1891.43886059695,-1.04200314032717,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C#C[C@@H](O)c1ccccc1,C#C[C@@H](OC(=O)c1ccc(Oc2ccccc2)cc1)c1ccccc1,-1214.37481903186,-743.273893407718,-1833.53573241098,-0.752441062374331,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,Cc1cccc(CO)c1,Cc1cccc(COC(=O)c2ccc(Oc3ccccc3)cc2)c1,-1214.3749281706,-715.043764505514,-1805.2720170642,-0.718745479052316,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,C=CC(O)c1ccccc1,C=CC(OC(=O)c1ccc(Oc2ccccc2)cc1)c1ccccc1,-1214.3748864678,-772.133859656308,-1862.43142448045,-0.788099447307857,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,OC1Cc2cccc(F)c21,O=C(OC1Cc2cccc(F)c21)c1ccc(Oc2ccccc2)cc1,-1214.37360565803,-801.509144270542,-1891.66599712397,-0.648668286370452,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,Cc1cccc([C@H](C)O)c1,Cc1cccc([C@H](C)OC(=O)c2ccc(Oc3ccccc3)cc2)c1,-1214.22863505276,-801.233821262516,-1891.52593682849,-0.928901604188539,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,CC1(O)Cc2ccccc21,CC1(OC(=O)c2ccc(Oc3ccccc3)cc2)Cc2ccccc21,-1214.22875378929,-772.736680555136,-1862.91858382561,-0.818570572149454,-124.865421090968
O=C(Br)c1ccc(Oc2ccccc2)cc1,N#Cc1cccc(CO)c1,N#Cc1cccc(COC(=O)c2ccc(Oc3ccccc3)cc2)c1,-1214.34292758595,-751.656997023175,-1841.9864055376,-0.851902019441539,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,CC1=C(C)C1CO,CC1=C(C)C1COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.41255036113,-596.555059143487,-1500.86847324185,-0.766284828199844,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,COC[C@@H](C)CO,COC[C@@H](C)COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40227379828,-678.488955575833,-1583.09783014036,-1.07202185721094,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,C/C=C/[C@@H](C)CO,C/C=C/[C@@H](C)COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40228904584,-625.879928986408,-1530.12841638221,-0.711619440931443,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,N#CC12CC1(CO)C2,N#CC12CC1(COC(=O)c1ccc3[nH]c(=O)[nH]c3c1)C2,-1028.41255278621,-633.704033381328,-1538.01627580023,-0.765110723654033,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,NN1CC(CO)C1,NN1CC(COC(=O)c2ccc3[nH]c(=O)[nH]c3c2)C1,-1028.40228251222,-639.796299894049,-1544.10909518036,-0.775933865058349,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,CC(=O)CCO,CC(=O)CCOC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.41257974672,-564.764822992623,-1469.0333696434,-0.721387995016201,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,C=CC(=C)CO,C=CC(=C)COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.41257092544,-510.921114689211,-1415.25989340798,-0.791628884291143,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,C=CC(F)CCO,C=CC(F)CCOC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40226444929,-654.470206363843,-1558.72721363368,-0.720163911511776,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,OCC1CO1,O=C(OCC1CO1)c1ccc2[nH]c(=O)[nH]c2c1,-1028.41257569146,-478.207421312175,-1382.38932467176,-0.634748759084474,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,CC1O[C@@H]1CO,CC1O[C@@H]1COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40227905278,-564.441344931044,-1468.64612061213,-0.667917719276218,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,C=CC[C@H](C)CO,C=CC[C@H](C)COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.41256545334,-625.71621363171,-1529.98690092882,-0.72354293473866,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,C[C@]1(CCO)CO1,C[C@]1(CCOC(=O)c2ccc3[nH]c(=O)[nH]c3c2)CO1,-1028.41256103706,-650.568141595316,-1554.82613906124,-0.710857519827485,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,O=CC(Cl)CO,O=CC(Cl)COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.41259004311,-588.131576569953,-1492.39306977807,-0.714324255978525,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,CC[C@@H]1O[C@@H]1CO,CC[C@@H]1O[C@@H]1COC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40228724989,-650.545615305578,-1554.73297138709,-0.650489922591248,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,CC1=C(CO)CC1,CC1=C(COC(=O)c2ccc3[nH]c(=O)[nH]c3c2)CC1,-1028.40227425808,-597.467022292028,-1501.89235661916,-0.888481160020731,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,CC=C=CC#CCO,CC=C=CC#CCOC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40228937452,-625.570283220478,-1529.83142924315,-0.724277739111884,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,OCCN1CC1,O=C(OCCN1CC1)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40227482454,-546.998214034798,-1451.2367950289,-0.701727260535392,-124.865421090968
O=C(Br)c1ccc2[nH]c(=O)[nH]c2c1,O=CCOCCO,O=CCOCCOC(=O)c1ccc2[nH]c(=O)[nH]c2c1,-1028.40228104884,-674.609170936768,-1578.93072257954,-0.784691684898306,-124.865421090968
